HGHT,TEMP,PRES,RELH,DRCT,SPED
9054,-20.8,359.2,3,78,7
9057,-20.8,359.1,3,78,7
9061,-20.8,358.9,3,78,7
9064,-20.8,358.7,3,78,7
9068,-20.9,358.5,3,78,7.1
9072,-20.9,358.4,3,78,7.1
9075,-20.9,358.2,3,78,7.1
9079,-21,358,3,78,7.1
9082,-21,357.9,3,78,7.1
9086,-21,357.7,3,78,7.2
9089,-21,357.5,3,78,7.2
9092,-21.1,357.4,3,78,7.2
9096,-21.1,357.2,3,78,7.2
9099,-21.2,357,3,79,7.2
9103,-21.2,356.9,3,79,7.2
9106,-21.2,356.7,3,79,7.3
9110,-21.3,356.5,3,79,7.3
9113,-21.3,356.3,3,79,7.3
9117,-21.3,356.2,3,79,7.3
9121,-21.4,356,3,79,7.3
9124,-21.4,355.8,3,79,7.3
9128,-21.4,355.6,3,79,7.3
9131,-21.5,355.5,3,79,7.3
9135,-21.5,355.3,3,79,7.3
9139,-21.5,355.1,3,79,7.3
9143,-21.6,354.9,3,79,7.2
9146,-21.6,354.8,3,79,7.2
9150,-21.7,354.6,3,79,7.2
9154,-21.7,354.4,3,80,7.2
9158,-21.7,354.2,3,80,7.2
9162,-21.8,354,3,80,7.2
9165,-21.8,353.8,3,80,7.1
9169,-21.8,353.7,3,80,7.1
9172,-21.9,353.5,3,80,7.1
9176,-21.9,353.3,3,80,7.1
9179,-21.9,353.2,3,80,7.1
9183,-22,353,3,80,7
9186,-22,352.8,3,80,7
9190,-22,352.7,3,80,7
9194,-22,352.5,3,81,7
9197,-22.1,352.3,3,81,7
9201,-22.1,352.1,3,81,6.9
9205,-22.2,351.9,3,81,6.9
9208,-22.2,351.8,3,81,6.9
9211,-22.2,351.6,3,81,6.9
9215,-22.3,351.5,3,81,6.9
9218,-22.3,351.3,3,81,6.9
9222,-22.3,351.1,3,81,6.9
9226,-22.3,350.9,3,81,6.9
9229,-22.4,350.8,3,81,6.9
9233,-22.4,350.6,3,81,6.8
9237,-22.4,350.4,3,81,6.8
9241,-22.5,350.2,3,81,6.8
9244,-22.5,350,3,81,6.8
9248,-22.5,349.9,3,81,6.8
9251,-22.6,349.7,3,81,6.8
9254,-22.6,349.6,3,81,6.8
9258,-22.6,349.4,3,81,6.8
9261,-22.7,349.2,3,81,6.8
9265,-22.7,349.1,3,81,6.8
9268,-22.7,348.9,3,81,6.8
9272,-22.8,348.7,3,81,6.8
9276,-22.8,348.5,3,81,6.8
9280,-22.8,348.4,3,81,6.8
9283,-22.9,348.2,3,81,6.8
9287,-22.9,348,3,81,6.8
9290,-22.9,347.9,3,81,6.8
9294,-23,347.7,3,81,6.8
9297,-23,347.5,3,81,6.8
9301,-23,347.4,3,81,6.7
9304,-23.1,347.2,3,81,6.7
9308,-23.1,347,3,81,6.7
9311,-23.2,346.9,3,81,6.7
9315,-23.2,346.7,3,81,6.7
9319,-23.2,346.5,3,80,6.7
9323,-23.3,346.3,3,80,6.6
9326,-23.3,346.2,3,80,6.6
9330,-23.3,346,3,80,6.6
9333,-23.4,345.8,3,80,6.6
9336,-23.4,345.7,3,80,6.6
9340,-23.4,345.5,3,80,6.5
9344,-23.4,345.3,3,80,6.5
9347,-23.5,345.2,3,80,6.5
9351,-23.5,345,3,80,6.5
9355,-23.5,344.8,3,80,6.4
9358,-23.6,344.6,3,79,6.4
9362,-23.6,344.5,3,79,6.4
9365,-23.7,344.3,3,79,6.4
9369,-23.7,344.1,3,79,6.4
9373,-23.7,344,3,79,6.4
9376,-23.7,343.8,3,79,6.3
9380,-23.7,343.6,3,79,6.3
9384,-23.8,343.5,3,79,6.3
9387,-23.8,343.3,3,79,6.3
9391,-23.8,343.1,3,79,6.3
9394,-23.8,342.9,3,79,6.3
9398,-23.9,342.8,3,78,6.3
9402,-23.9,342.6,3,78,6.3
9405,-24,342.4,3,78,6.3
9408,-24,342.3,3,78,6.3
9412,-24,342.1,3,78,6.2
9416,-24,341.9,3,78,6.2
9419,-24,341.8,3,78,6.2
9423,-24.1,341.6,3,78,6.2
9427,-24.1,341.4,3,78,6.2
9430,-24.1,341.3,3,78,6.2
9434,-24.2,341.1,3,78,6.2
9438,-24.2,340.9,3,78,6.2
9442,-24.3,340.7,3,78,6.2
9446,-24.3,340.5,3,78,6.2
9449,-24.4,340.4,3,78,6.2
9453,-24.4,340.2,3,78,6.2
9456,-24.4,340,3,77,6.2
9460,-24.4,339.9,3,77,6.2
9464,-24.5,339.7,3,77,6.2
9468,-24.5,339.5,3,77,6.2
9472,-24.6,339.3,3,77,6.2
9476,-24.6,339.1,3,77,6.2
9479,-24.7,339,3,77,6.1
9483,-24.7,338.8,3,77,6.1
9486,-24.7,338.6,3,77,6.1
9490,-24.8,338.5,3,77,6.1
9494,-24.8,338.3,3,77,6.1
9497,-24.8,338.1,3,77,6.1
9501,-24.8,338,3,77,6.1
9505,-24.9,337.8,3,77,6
9508,-24.9,337.6,3,77,6
9512,-24.9,337.5,3,77,6
9516,-25,337.3,3,77,6
9519,-25,337.1,3,77,6
9523,-25.1,337,3,77,5.9
9526,-25.1,336.8,3,77,5.9
9530,-25.1,336.6,3,77,5.9
9534,-25.1,336.5,3,77,5.9
9537,-25.2,336.3,3,77,5.8
9541,-25.2,336.1,3,77,5.8
9544,-25.3,336,3,77,5.8
9548,-25.3,335.8,3,78,5.8
9551,-25.3,335.6,3,78,5.8
9554,-25.3,335.5,3,78,5.7
9558,-25.4,335.3,3,78,5.7
9562,-25.4,335.1,3,78,5.7
9566,-25.5,334.9,3,78,5.7
9570,-25.5,334.8,3,78,5.6
9574,-25.5,334.6,3,78,5.6
9577,-25.5,334.4,3,78,5.6
9581,-25.6,334.3,3,78,5.6
9584,-25.6,334.1,3,78,5.6
9588,-25.6,334,3,78,5.5
9591,-25.7,333.8,3,78,5.5
9595,-25.7,333.6,3,78,5.5
9598,-25.7,333.5,3,78,5.5
9602,-25.8,333.3,3,78,5.5
9606,-25.8,333.1,3,78,5.5
9609,-25.8,332.9,3,78,5.5
9613,-25.9,332.8,3,78,5.5
9617,-25.9,332.6,3,78,5.4
9621,-25.9,332.4,3,78,5.4
9624,-25.9,332.3,3,78,5.4
9628,-26,332.1,3,78,5.4
9631,-26,332,3,77,5.4
9635,-26,331.8,3,77,5.4
9638,-26,331.6,3,77,5.4
9642,-26.1,331.4,3,77,5.4
9646,-26.1,331.3,3,77,5.3
9650,-26.2,331.1,3,76,5.3
9653,-26.2,330.9,3,76,5.3
9657,-26.3,330.8,3,76,5.3
9660,-26.3,330.6,3,76,5.3
9664,-26.3,330.4,3,76,5.3
9668,-26.4,330.3,3,75,5.3
9671,-26.4,330.1,3,75,5.2
9675,-26.4,330,3,75,5.2
9678,-26.4,329.8,3,75,5.2
9682,-26.5,329.6,3,75,5.2
9685,-26.5,329.5,3,75,5.2
9689,-26.5,329.3,3,74,5.2
9692,-26.5,329.2,3,74,5.2
9695,-26.5,329,3,74,5.1
9699,-26.6,328.8,3,74,5.1
9703,-26.6,328.7,4,74,5.1
9707,-26.6,328.5,4,74,5.1
9711,-26.7,328.3,4,74,5.1
9714,-26.7,328.2,4,74,5.1
9717,-26.8,328,4,74,5.1
9721,-26.8,327.8,4,74,5.1
9724,-26.8,327.7,4,73,5.1
9728,-26.9,327.5,4,73,5.1
9732,-26.9,327.4,4,73,5.1
9735,-26.9,327.2,4,73,5.1
9739,-27,327,4,73,5.1
9743,-27,326.9,4,73,5.1
9747,-27,326.7,4,73,5.1
9751,-27.1,326.5,4,73,5.1
9754,-27.1,326.3,4,73,5
9758,-27.1,326.2,4,73,5
9762,-27.2,326,4,72,5
9765,-27.2,325.8,4,72,5
9769,-27.2,325.7,4,72,5
9772,-27.3,325.5,4,72,5
9776,-27.3,325.4,4,72,5
9780,-27.3,325.2,4,72,5
9784,-27.4,325,4,72,5
9788,-27.4,324.8,4,72,5
9791,-27.4,324.7,4,72,5
9795,-27.5,324.5,4,72,5
9799,-27.5,324.3,4,72,5
9802,-27.6,324.2,4,72,5
9806,-27.6,324,4,72,4.9
9809,-27.7,323.8,4,72,4.9
9813,-27.7,323.7,4,72,4.9
9816,-27.7,323.5,4,72,4.9
9820,-27.8,323.4,4,73,4.9
9823,-27.8,323.2,4,73,4.8
9827,-27.8,323.1,4,73,4.8
9830,-27.8,322.9,4,73,4.8
9834,-27.9,322.7,4,73,4.8
9837,-27.9,322.6,4,74,4.7
9841,-27.9,322.4,3,74,4.7
9844,-27.9,322.3,3,74,4.7
9848,-28,322.1,3,74,4.6
9852,-28,321.9,3,75,4.6
9856,-28,321.8,3,75,4.6
9859,-28.1,321.6,3,75,4.6
9862,-28.1,321.5,3,76,4.5
9866,-28.2,321.3,3,76,4.5
9870,-28.2,321.1,3,76,4.5
9873,-28.2,321,4,77,4.5
9877,-28.2,320.8,4,77,4.4
9880,-28.2,320.7,3,77,4.4
9884,-28.3,320.5,3,77,4.4
9887,-28.3,320.4,3,78,4.4
9891,-28.4,320.2,3,78,4.3
9894,-28.4,320,3,78,4.3
9898,-28.4,319.9,4,78,4.3
9902,-28.5,319.7,4,79,4.3
9906,-28.5,319.5,4,79,4.3
9910,-28.5,319.4,4,79,4.3
9913,-28.5,319.2,4,79,4.2
9916,-28.5,319,4,79,4.2
9920,-28.5,318.9,4,80,4.2
9923,-28.6,318.7,4,80,4.2
9927,-28.6,318.6,4,80,4.2
9931,-28.7,318.4,4,80,4.2
9935,-28.7,318.2,4,81,4.2
9938,-28.7,318.1,4,81,4.2
9942,-28.8,317.9,4,81,4.2
9945,-28.8,317.8,4,81,4.2
9949,-28.8,317.6,4,82,4.2
9953,-28.9,317.4,4,82,4.2
9957,-28.9,317.2,4,82,4.2
9961,-28.9,317.1,4,82,4.2
9964,-29,316.9,4,83,4.2
9968,-29,316.8,4,83,4.2
9971,-29.1,316.6,4,83,4.2
9975,-29.1,316.4,4,84,4.2
9978,-29.1,316.3,4,84,4.2
9982,-29.2,316.1,4,84,4.1
9985,-29.2,316,4,85,4.1
9989,-29.2,315.8,4,85,4.1
9992,-29.3,315.7,4,85,4.1
9996,-29.3,315.5,4,86,4.1
10000,-29.4,315.3,4,86,4.1
10004,-29.4,315.2,4,87,4.1
10008,-29.4,315,4,87,4.1
10011,-29.4,314.8,4,87,4.1
10015,-29.5,314.7,4,88,4
10019,-29.5,314.5,4,88,4
10023,-29.6,314.3,4,88,4
10026,-29.6,314.2,4,89,4
10030,-29.6,314,4,89,4
10034,-29.7,313.8,4,90,4
10038,-29.7,313.7,4,90,4
10041,-29.7,313.5,4,90,4
10045,-29.7,313.4,4,91,4
10048,-29.8,313.2,4,91,4
10052,-29.8,313.1,4,91,4
10055,-29.8,312.9,4,92,4
10059,-29.9,312.7,4,92,4
10062,-29.9,312.6,5,92,4
10066,-30,312.4,5,92,3.9
10070,-30,312.3,5,93,3.9
10073,-30,312.1,5,93,3.9
10077,-30.1,312,5,93,3.9
10081,-30.1,311.8,5,94,3.9
10084,-30.1,311.6,5,94,3.9
10088,-30.1,311.5,5,94,3.9
10092,-30.2,311.3,5,95,3.9
10096,-30.2,311.1,5,95,3.9
10100,-30.3,311,5,96,3.9
10103,-30.3,310.8,5,96,3.9
10107,-30.3,310.6,5,97,3.9
10110,-30.4,310.5,5,97,3.9
10114,-30.4,310.3,5,98,3.9
10118,-30.4,310.2,5,98,3.9
10121,-30.5,310,5,99,3.9
10125,-30.5,309.8,5,99,3.8
10129,-30.6,309.7,5,100,3.8
10133,-30.6,309.5,5,101,3.8
10136,-30.6,309.4,5,101,3.8
10140,-30.6,309.2,5,102,3.8
10143,-30.7,309.1,5,103,3.8
10147,-30.7,308.9,5,103,3.7
10150,-30.7,308.7,5,104,3.7
10154,-30.8,308.6,5,105,3.7
10158,-30.8,308.4,5,105,3.7
10162,-30.8,308.3,5,106,3.6
10165,-30.8,308.1,5,106,3.6
10169,-30.8,307.9,5,107,3.6
10172,-30.9,307.8,5,107,3.5
10176,-30.9,307.6,5,107,3.5
10180,-31,307.5,5,108,3.5
10184,-31,307.3,5,108,3.4
10188,-31,307.1,5,108,3.4
10191,-31,307,5,108,3.3
10195,-31,306.8,4,108,3.3
10199,-31,306.6,4,108,3.2
10203,-31,306.5,4,107,3.2
10207,-31,306.3,4,107,3.1
10211,-31,306.1,4,107,3
10214,-31,306,4,106,3
10218,-31,305.8,4,105,2.9
10222,-31,305.7,4,105,2.9
10225,-31.1,305.5,4,104,2.8
10229,-31.1,305.3,4,103,2.7
10233,-31.1,305.2,4,102,2.7
10237,-31.1,305,4,101,2.6
10241,-31.1,304.8,4,100,2.6
10244,-31.2,304.7,4,99,2.5
10248,-31.2,304.5,4,98,2.4
10252,-31.2,304.4,4,96,2.4
10255,-31.3,304.2,4,95,2.3
10259,-31.3,304.1,4,94,2.3
10263,-31.3,303.9,4,93,2.3
10266,-31.3,303.7,4,92,2.2
10270,-31.4,303.6,4,91,2.2
10273,-31.4,303.5,5,90,2.2
10276,-31.4,303.3,5,89,2.1
10280,-31.4,303.2,5,89,2.1
10284,-31.5,303,5,88,2.1
10288,-31.5,302.8,5,88,2.1
10291,-31.5,302.7,5,87,2.1
10295,-31.6,302.5,4,87,2
10298,-31.6,302.4,4,87,2
10302,-31.6,302.2,4,87,2
10305,-31.6,302.1,4,88,2
10309,-31.7,301.9,4,88,2
10313,-31.7,301.7,4,89,2
10316,-31.7,301.6,4,89,2
10320,-31.7,301.4,4,90,2
10324,-31.7,301.3,4,91,2
10327,-31.8,301.1,4,92,2
10331,-31.8,301,4,93,1.9
10335,-31.8,300.8,4,95,1.9
10339,-31.8,300.6,4,96,1.9
10342,-31.9,300.5,4,98,1.9
10346,-31.9,300.3,4,99,1.9
10350,-31.9,300.2,4,101,1.9
10353,-32,300,4,103,1.9
10357,-32,299.9,4,105,1.9
10361,-32,299.7,4,107,1.9
10364,-32,299.6,4,109,1.9
10368,-32,299.4,4,111,1.9
10372,-32.1,299.2,4,113,1.9
10375,-32.1,299.1,4,115,1.9
10379,-32.1,298.9,4,117,1.9
10382,-32.2,298.8,4,119,1.9
10386,-32.2,298.6,4,121,1.9
10390,-32.2,298.5,4,124,1.9
10394,-32.2,298.3,4,126,1.9
10397,-32.3,298.2,4,128,1.9
10401,-32.3,298,4,130,1.9
10404,-32.3,297.9,4,132,1.9
10407,-32.3,297.7,4,134,1.9
10410,-32.3,297.6,4,136,1.9
10414,-32.3,297.5,4,138,1.9
10418,-32.4,297.3,4,140,1.9
10421,-32.4,297.1,4,142,2
10425,-32.4,297,4,144,2
10429,-32.4,296.8,4,146,2
10433,-32.4,296.7,4,148,2
10436,-32.4,296.5,4,149,2
10440,-32.5,296.4,4,151,2
10443,-32.5,296.2,4,152,2
10447,-32.6,296.1,4,154,2
10450,-32.6,295.9,4,155,2
10453,-32.6,295.8,4,156,2
10457,-32.6,295.7,4,157,2.1
10460,-32.6,295.5,4,159,2.1
10464,-32.6,295.4,4,160,2.1
10467,-32.6,295.2,4,161,2.1
10471,-32.7,295.1,4,161,2.1
10475,-32.7,294.9,4,162,2.1
10478,-32.7,294.8,4,163,2.1
10482,-32.8,294.6,4,164,2.1
10485,-32.8,294.5,4,165,2.1
10489,-32.8,294.3,4,165,2.1
10492,-32.9,294.2,4,166,2.2
10496,-32.9,294,4,166,2.2
10500,-32.9,293.9,4,167,2.2
10503,-32.9,293.7,4,167,2.2
10507,-33,293.6,4,168,2.2
10511,-33,293.4,4,168,2.2
10515,-33.1,293.2,4,168,2.2
10518,-33.1,293.1,4,169,2.2
10522,-33.1,292.9,4,169,2.2
10525,-33.1,292.8,4,169,2.2
10528,-33.2,292.7,4,170,2.2
10532,-33.2,292.5,4,170,2.2
10536,-33.2,292.4,4,170,2.2
10539,-33.2,292.2,4,170,2.2
10543,-33.3,292,4,170,2.2
10547,-33.3,291.9,4,171,2.2
10551,-33.3,291.7,4,171,2.2
10555,-33.3,291.6,4,171,2.2
10559,-33.4,291.4,4,171,2.1
10562,-33.4,291.3,4,171,2.1
10566,-33.4,291.1,4,171,2.1
10570,-33.4,290.9,4,171,2.1
10574,-33.5,290.8,4,171,2.1
10577,-33.5,290.6,4,171,2.1
10581,-33.6,290.5,4,171,2.1
10585,-33.6,290.3,4,171,2.1
10588,-33.6,290.2,4,171,2.1
10592,-33.6,290,4,171,2.1
10596,-33.6,289.9,4,171,2.1
10600,-33.7,289.7,4,171,2.1
10603,-33.7,289.6,4,171,2.1
10607,-33.7,289.4,4,171,2
10610,-33.8,289.3,4,171,2
10614,-33.8,289.1,4,171,2
10617,-33.8,289,4,171,2
10621,-33.8,288.8,4,171,2
10625,-33.9,288.6,4,171,2.1
10629,-33.9,288.5,4,171,2.1
10633,-34,288.3,4,171,2.1
10637,-34,288.2,4,171,2.1
10640,-34,288,4,171,2.1
10643,-34,287.9,4,171,2.1
10647,-34.1,287.8,4,171,2.1
10651,-34.1,287.6,4,171,2.1
10654,-34.1,287.4,4,171,2.1
10658,-34.1,287.3,4,171,2.1
10662,-34.2,287.1,4,171,2.1
10666,-34.2,287,4,171,2.1
10669,-34.2,286.8,4,170,2.1
10673,-34.2,286.7,4,170,2.1
10677,-34.3,286.5,4,170,2.1
10680,-34.3,286.4,4,169,2
10684,-34.4,286.2,4,169,2
10688,-34.4,286.1,4,168,2
10691,-34.4,285.9,4,167,2
10695,-34.4,285.8,4,166,2
10698,-34.5,285.6,4,165,2
10702,-34.5,285.5,4,164,1.9
10705,-34.5,285.4,4,162,1.9
10709,-34.5,285.2,4,161,1.9
10713,-34.5,285.1,4,159,1.9
10717,-34.6,284.9,4,157,1.9
10720,-34.6,284.7,4,155,1.9
10724,-34.6,284.6,4,152,1.9
10728,-34.6,284.4,4,150,1.9
10731,-34.6,284.3,4,147,1.9
10735,-34.6,284.2,4,145,1.9
10738,-34.6,284,4,142,1.9
10741,-34.5,283.9,3,139,1.9
10745,-34.5,283.7,3,137,1.9
10750,-34.5,283.6,3,134,2
10754,-34.5,283.4,3,132,2
10757,-34.5,283.2,3,130,2
10761,-34.5,283.1,3,127,2.1
10765,-34.6,282.9,3,125,2.1
10769,-34.6,282.8,3,124,2.2
10773,-34.6,282.6,3,122,2.2
10777,-34.7,282.4,3,121,2.3
10782,-34.7,282.3,3,119,2.3
10786,-34.7,282.1,3,118,2.4
10790,-34.7,281.9,3,117,2.4
10793,-34.7,281.8,3,116,2.5
10797,-34.8,281.6,3,115,2.6
10800,-34.8,281.5,3,114,2.6
10804,-34.8,281.3,3,113,2.7
10808,-34.8,281.2,3,113,2.7
10812,-34.9,281,3,112,2.8
10816,-34.9,280.9,3,112,2.9
10819,-34.9,280.7,3,112,2.9
10823,-35,280.6,3,111,3
10826,-35,280.4,3,111,3.1
10830,-35,280.3,3,111,3.1
10834,-35.1,280.1,3,110,3.2
10839,-35.1,280,3,110,3.2
10843,-35.1,279.8,3,110,3.3
10847,-35.2,279.6,3,110,3.4
10851,-35.2,279.5,3,110,3.4
10855,-35.2,279.3,3,110,3.5
10859,-35.3,279.1,3,110,3.6
10863,-35.3,279,3,110,3.6
10867,-35.3,278.8,3,109,3.7
10870,-35.4,278.7,3,109,3.7
10874,-35.4,278.5,3,109,3.8
10878,-35.4,278.4,3,109,3.9
10882,-35.4,278.2,3,109,3.9
10886,-35.4,278.1,3,109,4
10889,-35.5,277.9,3,109,4
10893,-35.5,277.8,3,109,4
10897,-35.5,277.6,3,109,4.1
10901,-35.6,277.5,3,108,4.1
10905,-35.6,277.3,3,108,4.2
10910,-35.7,277.1,3,108,4.2
10913,-35.7,277,3,108,4.2
10917,-35.8,276.8,3,108,4.2
10921,-35.8,276.7,3,108,4.3
10925,-35.8,276.5,3,108,4.3
10929,-35.8,276.4,3,107,4.3
10933,-35.7,276.2,3,107,4.3
10937,-35.7,276,3,107,4.3
10941,-35.8,275.9,3,107,4.4
10944,-35.8,275.7,3,107,4.4
10948,-35.8,275.6,3,107,4.4
10952,-35.9,275.4,3,106,4.4
10956,-35.9,275.3,3,106,4.4
10960,-35.9,275.1,3,106,4.4
10964,-36,275,3,106,4.4
10968,-36,274.8,3,106,4.4
10971,-36,274.7,3,105,4.5
10975,-36.1,274.5,3,105,4.5
10979,-36.1,274.3,3,105,4.5
10983,-36.2,274.2,3,105,4.5
10987,-36.2,274.1,3,105,4.5
10990,-36.2,273.9,3,105,4.5
10994,-36.3,273.8,3,104,4.5
10997,-36.3,273.6,3,104,4.6
11001,-36.4,273.5,3,104,4.6
11005,-36.4,273.3,3,104,4.6
11009,-36.4,273.2,3,104,4.6
11012,-36.5,273,3,104,4.6
11016,-36.5,272.9,3,104,4.6
11020,-36.5,272.7,3,104,4.6
11024,-36.6,272.6,3,103,4.6
11028,-36.6,272.4,3,103,4.7
11031,-36.7,272.3,3,103,4.7
11035,-36.7,272.2,3,103,4.7
11039,-36.7,272,3,103,4.7
11042,-36.7,271.9,3,103,4.7
11046,-36.8,271.7,3,103,4.7
11050,-36.8,271.6,3,103,4.7
11054,-36.8,271.4,3,103,4.7
11058,-36.9,271.3,3,102,4.7
11062,-36.9,271.1,3,102,4.7
11065,-36.9,271,3,102,4.7
11069,-36.9,270.8,3,102,4.7
11073,-37,270.7,3,102,4.7
11077,-37,270.5,3,102,4.7
11081,-37,270.4,3,102,4.7
11085,-37.1,270.2,3,101,4.7
11089,-37.1,270.1,3,101,4.7
11092,-37.1,269.9,3,101,4.7
11096,-37.1,269.8,3,101,4.7
11100,-37.2,269.6,3,101,4.7
11103,-37.2,269.5,3,100,4.7
11107,-37.2,269.3,3,100,4.7
11111,-37.3,269.2,3,100,4.8
11115,-37.3,269,3,100,4.8
11119,-37.3,268.9,3,99,4.8
11122,-37.4,268.7,3,99,4.8
11126,-37.4,268.6,3,99,4.8
11130,-37.4,268.5,3,99,4.9
11134,-37.4,268.3,3,99,4.9
11138,-37.5,268.1,3,98,4.9
11142,-37.5,268,3,98,5
11146,-37.5,267.8,3,98,5
11149,-37.6,267.7,3,98,5
11153,-37.6,267.5,3,98,5.1
11157,-37.6,267.4,3,98,5.1
11161,-37.7,267.3,3,97,5.1
11164,-37.7,267.1,3,97,5.2
11168,-37.7,267,3,97,5.2
11172,-37.7,266.8,3,97,5.3
11176,-37.8,266.7,3,97,5.3
11180,-37.8,266.5,3,97,5.3
11184,-37.9,266.3,3,97,5.4
11188,-37.9,266.2,3,97,5.4
11192,-38,266,3,97,5.4
11195,-38,265.9,3,97,5.5
11199,-38,265.8,3,97,5.5
11202,-38.1,265.6,3,97,5.5
11206,-38.1,265.5,3,97,5.5
11210,-38.1,265.3,3,97,5.6
11214,-38.2,265.2,3,97,5.6
11218,-38.2,265,3,97,5.6
11222,-38.2,264.9,3,97,5.6
11225,-38.2,264.8,3,97,5.6
11229,-38.3,264.6,3,97,5.6
11233,-38.3,264.5,3,97,5.6
11236,-38.4,264.3,3,97,5.7
11240,-38.4,264.2,3,97,5.7
11244,-38.4,264,3,96,5.7
11247,-38.5,263.9,3,96,5.7
11251,-38.5,263.8,3,96,5.7
11255,-38.5,263.6,3,96,5.7
11259,-38.5,263.5,3,96,5.7
11262,-38.5,263.3,3,96,5.7
11266,-38.6,263.2,3,96,5.7
11270,-38.6,263,3,96,5.6
11273,-38.6,262.9,3,96,5.6
11277,-38.7,262.8,3,96,5.6
11281,-38.7,262.6,3,96,5.6
11285,-38.8,262.5,3,96,5.6
11288,-38.8,262.3,3,96,5.6
11292,-38.8,262.2,3,95,5.6
11296,-38.9,262.1,3,95,5.6
11299,-38.9,261.9,3,95,5.6
11303,-38.9,261.8,3,95,5.5
11307,-39,261.6,3,95,5.5
11311,-39,261.5,3,95,5.5
11315,-39.1,261.3,3,95,5.5
11319,-39.1,261.2,4,95,5.5
11323,-39.1,261,4,95,5.5
11327,-39.2,260.9,4,95,5.5
11331,-39.2,260.7,4,95,5.4
11334,-39.2,260.6,4,94,5.4
11338,-39.3,260.4,4,94,5.4
11342,-39.3,260.3,4,94,5.4
11346,-39.3,260.1,3,94,5.4
11350,-39.4,260,3,94,5.4
11353,-39.4,259.9,3,94,5.3
11357,-39.5,259.7,3,94,5.3
11361,-39.5,259.6,3,94,5.3
11365,-39.5,259.4,3,94,5.3
11369,-39.6,259.3,3,93,5.3
11372,-39.6,259.1,3,93,5.3
11376,-39.7,259,3,93,5.3
11380,-39.7,258.8,3,93,5.3
11384,-39.7,258.7,4,93,5.3
11388,-39.8,258.5,4,93,5.3
11392,-39.8,258.4,4,93,5.3
11396,-39.8,258.2,4,92,5.3
11400,-39.9,258.1,4,92,5.3
11404,-39.9,257.9,4,92,5.3
11407,-40,257.8,4,92,5.3
11411,-40,257.7,4,92,5.3
11415,-40,257.5,4,92,5.3
11418,-40,257.4,4,92,5.3
11422,-40.1,257.2,4,92,5.3
11426,-40.1,257.1,4,91,5.3
11430,-40.2,256.9,4,91,5.3
11434,-40.2,256.8,4,91,5.3
11437,-40.2,256.7,4,91,5.3
11441,-40.2,256.5,4,91,5.3
11445,-40.3,256.4,4,91,5.3
11449,-40.3,256.2,4,91,5.3
11453,-40.3,256.1,4,91,5.3
11457,-40.3,255.9,4,91,5.3
11461,-40.4,255.8,4,91,5.3
11464,-40.4,255.7,4,91,5.3
11468,-40.5,255.5,4,91,5.3
11472,-40.5,255.4,4,91,5.2
11475,-40.6,255.3,4,91,5.2
11479,-40.6,255.1,4,91,5.2
11483,-40.6,255,4,91,5.2
11486,-40.6,254.8,4,91,5.2
11490,-40.7,254.7,4,91,5.2
11494,-40.7,254.5,4,91,5.2
11498,-40.8,254.4,4,91,5.2
11502,-40.8,254.3,4,91,5.2
11506,-40.8,254.1,4,91,5.2
11510,-40.8,254,4,91,5.2
11513,-40.9,253.8,4,91,5.2
11517,-40.9,253.7,4,91,5.2
11521,-41,253.6,4,91,5.1
11525,-41,253.4,4,91,5.1
11529,-41.1,253.3,4,91,5.1
11532,-41.1,253.1,4,91,5.1
11536,-41.2,253,4,91,5.1
11540,-41.2,252.8,4,91,5.1
11544,-41.3,252.7,4,91,5.1
11547,-41.3,252.6,4,91,5.1
11551,-41.3,252.4,4,91,5.1
11555,-41.4,252.3,4,91,5.1
11558,-41.4,252.2,4,91,5
11562,-41.4,252,4,91,5
11566,-41.4,251.9,4,92,5
11570,-41.5,251.7,4,92,5
11573,-41.5,251.6,4,92,5
11577,-41.5,251.5,4,92,5
11581,-41.5,251.3,4,92,5
11585,-41.6,251.2,4,92,5
11589,-41.6,251,4,92,4.9
11593,-41.7,250.9,4,92,4.9
11596,-41.7,250.7,4,93,4.9
11600,-41.8,250.6,4,93,4.9
11604,-41.8,250.5,4,93,4.9
11608,-41.9,250.3,4,93,4.9
11612,-41.9,250.2,4,93,4.9
11615,-41.9,250,4,93,4.8
11619,-41.9,249.9,4,93,4.8
11623,-42,249.7,4,94,4.8
11627,-42,249.6,4,94,4.8
11631,-42.1,249.5,4,94,4.8
11635,-42.1,249.3,4,94,4.8
11639,-42.1,249.2,4,94,4.8
11642,-42.1,249.1,4,94,4.7
11646,-42.2,248.9,4,94,4.7
11650,-42.2,248.8,4,94,4.7
11653,-42.2,248.6,4,94,4.7
11657,-42.3,248.5,5,94,4.7
11661,-42.3,248.4,5,94,4.6
11665,-42.4,248.2,5,94,4.6
11669,-42.4,248.1,5,94,4.6
11672,-42.4,247.9,5,94,4.6
11676,-42.5,247.8,5,94,4.5
11680,-42.5,247.7,5,94,4.5
11684,-42.5,247.5,5,94,4.5
11688,-42.5,247.4,5,93,4.5
11692,-42.5,247.2,5,93,4.4
11695,-42.6,247.1,5,93,4.4
11699,-42.6,247,5,93,4.4
11703,-42.6,246.8,5,93,4.4
11706,-42.7,246.7,5,93,4.3
11710,-42.7,246.6,5,93,4.3
11714,-42.8,246.4,5,93,4.3
11719,-42.8,246.2,5,93,4.2
11723,-42.9,246.1,5,93,4.2
